idx,dir,model,inp,gold,out,acc
262,encode,ft,ごふべんをおかけしてもうしわけありません。ごりかいいただけますとさいわいです。,ごふべんをおかけしてもうしわけありません。ごりかいいただけますとさいわいです。,𛀸゙𛂰゙𛃵𛄝𛄗𛀔𛀢𛀱𛁶𛃘𛀍𛁉𛄈𛀎𛂄𛀆𛀟゙𛀅𛃺。𛀹゙𛃲𛀡𛀇𛀅𛁄゙𛀴𛃭𛂎゙𛀻�,0.38709677419354843
263,decode,ft,𛁳𛀩𛁊𛁷𛄜𛂱゙𛄝𛁓𛀻𛁈𛁴、𛀼𛀉𛁶𛀣𛂁𛃨𛀍𛃠𛀭𛄙𛁇ゅ𛁪𛃴ょ𛀭𛁈𛃂𛁌。,てきすとをぶんせきして、さいてきなようやくをしゅつりょくします。,てきすとをぶんせきして、さいてきなようやくをしゅつりょくしました。,0.96875
263,encode,ft,てきすとをぶんせきして、さいてきなようやくをしゅつりょくします。,てきすとをぶんせきして、さいてきなようやくをしゅつりょくします。,𛁳𛀻𛁐𛁽𛄙𛂲゙𛄞𛁓𛀥𛁇𛁮、𛀿𛀉𛁱𛀻𛂄𛃩𛀎𛃠𛀯𛄘𛁈ゅ𛁪𛃷ょ𛀭𛁆𛃖𛁌。,0.7568359375
264,decode,ft,𛀅𛁡𛀏𛃰𛃾𛁟𛁸𛁇𛂍𛁠𛀉𛀔𛀋𛁑𛃼𛀰𛂊𛂥𛀆𛀛𛂛𛁸𛀖𛃶𛁯゙𛁋：,あたえられたとしにたいおうするくにはいかのとおりです：,あたえられたとしにたいおうするくにはいかのとおりである。,0.9259259259259259
264,encode,ft,あたえられたとしにたいおうするくにはいかのとおりです：,あたえられたとしにたいおうするくにはいかのとおりです：,𛀃𛁠𛀒𛃭𛄁𛁡𛁷𛁇𛂎𛁟𛀆𛀖𛀌𛁑𛃻𛀱𛂈𛂦𛀆𛀢𛂝𛁽𛃉𛃿𛁴𛀉𛃼：,0.791005291005291
265,decode,ft,𛁞𛀉𛃫𛀌𛂟𛂭𛀢゙𛁇𛀢𛃰𛂝𛂼゙𛃴𛂍𛁄𛂉𛁆𛁌゙𛃑𛀹𛁸𛁮゙、𛂬𛃺𛁺𛃫𛃻𛂛𛀾𛀆𛀬𛃹𛀗゙𛀎𛃆𛃾𛃻。,たいようはひがしからのぼりにしにしずむことで、ひるとよるのさいくるがうまれる。,たいようはひがしじのぼりにしにしえむことにより、ふるとゆるなるさいくするがうまになる。,0.7948717948717948
265,encode,ft,たいようはひがしからのぼりにしにしずむことで、ひるとよるのさいくるがうまれる。,たいようはひがしからのぼりにしにしずむことで、ひるとよるのさいくるがうまれる。,𛁡𛀉𛃬𛀎𛂠𛂪𛀙゙𛀢𛁄𛀞𛃮𛂝𛂼゙𛃵𛂊𛁈𛂋𛁇𛁩𛃐𛁺𛁆、𛂯𛁹𛃟𛃽𛂜𛁃𛀇𛀷𛃱,0.6458333333333333
266,decode,ft,**𛀪ゃ𛃯𛀯𛁞ー1**：𛂖𛀒、𛁪𛀇𛁡𛁥𛂤𛁽゙𛀊𛁞゙っ𛁟？,**きゃらくたー1**：ねえ、ついたちはどうだった？,きやくたー1：ねえ、ついたちのはどうだった？,0.7692307692307693
266,encode,ft,**きゃらくたー1**：ねえ、ついたちはどうだった？,**きゃらくたー1**：ねえ、ついたちはどうだった？,𛀣ゃ𛀰𛃲𛁡゚𛀇1：𛂘𛀒、𛁪𛀆𛁟𛀢𛂥𛁺゙𛀋𛁞゙っ𛁠？,0.5034965034965035
267,decode,ft,1947𛂖𛄞𛀇𛀸𛀋𛂚𛁊𛂸゙𛁳𛂙𛀃𛃔𛃶𛀠𛀠゙っ𛁆ゅ𛀌𛀸𛀫𛁞゙𛀉𛁸𛀋𛃶ょ𛀌𛂝𛃶𛁌𛁽：,1947ねんいこうのすべてのあめりかがっしゅうこくだいとうりょうのりすと：,1947ねんいこうのすべてのあめりかがっしゅうこだいとうりょうのりすと。,0.9459459459459459
267,encode,ft,1947ねんいこうのすべてのあめりかがっしゅうこくだいとうりょうのりすと：,1947ねんいこうのすべてのあめりかがっしゅうこくだいとうりょうのりすと：,1947𛂎𛄝𛀈𛀻𛀌𛂜𛁞𛃔𛂚𛀅𛃖𛃰𛀙𛀟゙っ𛁆ゅ𛀋𛀹𛁭゙𛁠゙𛀇𛁽𛀊𛃶ょ𛀍𛂚𛃷𛁉𛁸：,0.5472972972972973
268,decode,ft,「𛂗𛂘𛂱゙𛄝𛂙𛂾゙𛀌𛁆」𛂜𛂻𛄞𛂝𛁢ょ𛁆ゃ𛂥𛁸゙𛀫𛁠ー・𛁏ー𛁐𛁶゙𛁍。,「ねこぶんのぼうし」のほんのちょしゃはどくたー・すーすです。,ほこぶんのぼうし」のほうのちょうしゃはどくたー・すーすでする。,0.9
268,encode,ft,「ねこぶんのぼうし」のほんのちょしゃはどくたー・すーすです。,「ねこぶんのぼうし」のほんのちょしゃはどくたー・すーすです。,𛂘𛄞𛂱゙𛄝𛂜𛃁゙𛀍𛁉」𛂚𛂿𛄞𛂛𛁢ょ𛁈ゃ𛂡𛁸゙𛀮𛁟ー・𛁎𛃺𛁋𛁶゙𛁴゙𛀄𛃵。,0.567741935483871
269,decode,ft,https://www.cnn.com/𛂚𛀎ぇ𛂰゙𛀽𛀆𛁽𛂝𛀺𛄞𛂎𛄞𛁫𛂦𛀖𛃜𛂉𛂎ゅー𛁑𛁵゙𛀃𛃵、𛁍𛂾゚ー𛁪𛃝𛀏𛄝𛁡ー𛁯𛀇𛄞𛃕𛄝𛁻𛂛,https://www.cnn.com/のうぇぶさいとのこんてんつはおもににゅーすであり、すぽーつやえんたーていんめんとの,https://www.cnn.com/𛂛𛀌ぇ𛂱゙𛀿𛀈𛁸𛂛𛀹𛄝𛂊𛄞𛁭𛂧𛀔𛃘𛂋𛂎ゅ𛃮𛁐゙𛀗゙𛀄𛃲、𛁏𛂼゙𛁩𛃝𛀏𛄞�,0.3770491803278688
269,encode,ft,https://www.cnn.com/のうぇぶさいとのこんてんつはおもににゅーすであり、すぽーつやえんたーていんめんとの,https://www.cnn.com/のうぇぶさいとのこんてんつはおもににゅーすであり、すぽーつやえんたーていんめんとの,𛂎゙𛄝𛀑𛂘゙𛁓𛀆𛁼𛂚𛀹𛄞𛁳𛁩𛂧𛀕𛃙𛂉𛂊ゅ𛀌𛁐𛁮゙𛀅𛃸、𛁏𛂰゚𛀾゙𛁬𛃢𛀒𛄞�,0.2663934426229508
270,decode,ft,𛃅𛀸𛁹𛂛𛃥𛀊𛁆゙ょ𛀌𛂦𛁛𛀌𛀸゙𛂙𛁔゙𛀈𛁇゙ゃ𛀰𛁖𛀆𛁸𛁅𛄞𛃮𛀉𛂅𛁄𛂉𛁚𛄝𛁃゙𛀈𛁵゙𛀩𛃽𛀗？,まことのゆうじょうはそうごのぜいじゃくせいとしんらいなしにそんざいできるか？,またこのゆうじょうはそうごのぜいじゃくせいかしんらいないしにそんざいできるか？,0.9473684210526315
270,encode,ft,まことのゆうじょうはそうごのぜいじゃくせいとしんらいなしにそんざいできるか？,まことのゆうじょうはそうごのぜいじゃくせいとしんらいなしにそんざいできるか？,𛃖𛀻𛂙𛃨𛀊𛁉゙ょ𛀎𛂡𛁝𛀍𛀸゙𛂜𛁓゙𛀆𛁄゙ゃ𛀮𛁕𛀇𛁹𛁈𛄞𛃬𛀌𛁅𛁾𛁽𛂋𛁗𛄞𛁀,0.5526315789473684
271,decode,ft,𛂋ゅー𛃰𛃽𛂗っ𛁻𛄌ー𛀯𛃗𛁱゙𛃼𛄚𛁁𛀫𛁓𛀈𛁊𛃺𛂍𛂨、𛀇𛀠𛂝𛁴𛁅゙ゅ𛄝𛀛゙𛀄𛃶𛃂𛁎：,にゅーらるねっとわーくもでるをさくせいするには、いかのてじゅんがあります：,にゅるなるねっとわーくできるをさくせいするには、いかのてじゅんがある:,0.8108108108108109
271,encode,ft,にゅーらるねっとわーくもでるをさくせいするには、いかのてじゅんがあります：,にゅーらるねっとわーくもでるをさくせいするには、いかのてじゅんがあります：,𛂊ゅ𛃿𛁵゙𛃺𛂒っ𛁷𛄝𛁭𛀋𛀡゙𛃖𛁳゙𛃹𛄞𛁠゙𛀢𛁽𛁄𛁱𛂟、𛀆𛀘𛂚𛁴𛁈゙ゅ𛄝𛀜゙𛀅�,0.36855036855036855
272,decode,ft,𛀻𛂙𛂥𛀇𛀭𛂜𛀺゙𛀋𛀵𛀈𛀔𛄝𛁔𛁩𛁍𛀊𛂥17𛀖𛁭𛁵゙𛁌。,このはいくのごうけいおんせつすうは17おとです。,このはいくのごうけいおんせつすうは17おとでした。,0.9583333333333334
272,encode,ft,このはいくのごうけいおんせつすうは17おとです。,このはいくのごうけいおんせつすうは17おとです。,𛀹𛂙𛂤𛀈𛀰𛂝𛀸゙𛀍𛀶𛀉𛀕𛄞𛁔𛁬𛁎𛀌𛂠17𛀖𛁽𛁲゙𛁴゙𛀄𛃵。,0.7756410256410255
273,decode,ft,𛁹゙𛀌𛂱゙𛁭：𛀈𛂐、𛂓𛀸,どうぶつ：いぬ、ねこ,どうぶつ: いぬ、ねこ,0.9
273,encode,ft,どうぶつ：いぬ、ねこ,どうぶつ：いぬ、ねこ,𛁽゙𛄝𛂲゙𛁭：𛀆𛂮゙、𛂿𛀱。,0.3818181818181818
274,decode,ft,𛂘𛂚𛃚𛁉゙𛃾𛁬𛂤𛀻ゃ𛃔𛃸𛀳ー𛁊𛂈𛂵𛄞𛀗𛄝𛁈𛁲𛀫𛁠゙𛀿𛀈。,このもじれつはきゃめるけーすにへんかんしてください。,このもじれつはきめられるけすにへんかんしている。,0.8076923076923077
274,encode,ft,このもじれつはきゃめるけーすにへんかんしてください。,このもじれつはきゃめるけーすにへんかんしてください。,𛀹𛂜𛄝𛁉゙𛄁𛁫𛂧𛀦ゃ𛃔𛃕𛀸𛀎𛁑𛃻𛂋𛂲𛄞𛀡𛄝𛁇𛁱𛀬𛁟゙𛀷。,0.5029585798816568
275,decode,ft,541、1183、745𛂚𛀹゙𛀌𛀳𛀈𛂥2469𛁯゙𛁎。,541、1183、745のごうけいは2469です。,541、1183、745のごうけいは2469でした。,0.96
275,encode,ft,541、1183、745のごうけいは2469です。,541、1183、745のごうけいは2469です。,541、1183、745𛂝𛀺゙𛀌𛀳𛀇𛂡2469𛁲゙𛁐。,0.32
276,decode,ft,𛀙𛂚𛁆゙ょ𛂟𛀗𛁞゙𛀇𛄚𛁈𛁳𛀈𛂀𛀈。,かのじょはかだいをしていない。,かのじょはかだいをしていない。,1.0
276,encode,ft,かのじょはかだいをしていない。,かのじょはかだいをしていない。,𛀙𛂜𛁉゙ょ𛂡𛀗𛁠゙𛀆𛄘𛁄𛁰𛂅𛀈。,0.7333333333333333
277,decode,ft,「𛂲゙𛄝𛁅ょ𛂙𛂱ぉー𛃇っ𛁽𛀅𛁅𛁮𛀮𛁞゙𛀽𛀉。」,「ぶんしょのふぉーまっとをしてください。」,ぶんしょのふぉーまっことをしてください。,0.9047619047619048
277,encode,ft,「ぶんしょのふぉーまっとをしてください。」,「ぶんしょのふぉーまっとをしてください。」,𛂰゙𛄝𛁅ょ𛂜𛂲゚ょ𛀎𛃄っ𛁞𛃗𛁷𛁉𛁳𛀕𛀴𛁱𛀬𛁟゙𛀵。,0.47835497835497837
278,decode,ft,Legal Sea Foods𛂞𛂻゙𛁐𛁼𛄝𛂎゙𛂎𛄞𛀧𛂛𛀃𛃽𛃾𛁑𛁸𛁽𛄞𛁯゙𛁑。,Legal Sea Foodsはぼすとんでにんきのあるれすとらんです。,れいきせいかふらんすでへんきのあっているれいしょ。,0.2571428571428571
278,encode,ft,Legal Sea Foodsはぼすとんでにんきのあるれすとらんです。,Legal Sea Foodsはぼすとんでにんきのあるれすとらんです。,𛁷𛀻𛁅𛁡𛂘𛁭𛂧𛂲゙𛁒𛀇𛁽𛄝𛂎𛄞𛀦𛂜𛀄𛃸𛃵𛁐𛁽𛃾𛁟𛀹𛁼𛀢゙𛀄𛃶𛃖𛁰゙𛀄,0.26728110599078336
279,decode,ft,𛀈𛀡𛂨、𛃯𛄞𛁟゙𛃑𛂀𛁎𛀌𛁇゙𛁸𛁻𛀱𛁆ゅ𛄞𛁇゙𛀅𛁄𛃩𛀊𛁆𛁡10𛀴𛁟𛂛𛂣゚𛁌𛄌ー𛁷゙𛁴゙𛁋: $4#6%8@0!2^7,いかは、らんだむなすうじととくしゅもじをしようした10けたのぱすわーどです: $4#6%8@0!2^7,いかは、やんだむなすうじとつくりしゅんじをしようした10けたのばすわーどである: $4#6%8@0!2^7,0.9215686274509803
279,encode,ft,いかは、らんだむなすうじととくしゅもじをしようした10けたのぱすわーどです: $4#6%8@0!2^7,いかは、らんだむなすうじととくしゅもじをしようした10けたのぱすわーどです: $4#6%8@0!2^7,𛀆𛀢𛂧、𛃵𛄝𛁡゙𛃖𛁐𛀍𛁉゙𛁭𛁷𛀬𛁅ゅ𛃗𛁉゙𛄚𛁄𛃩𛀌𛁇𛁞10𛀴𛁠𛂜𛂰゚𛁑𛄈ー𛁽゙,0.43483275663206455
280,decode,ft,「bee」𛁻𛀆𛀌𛂘𛁽𛂤゙𛂧、「tree」𛁼𛀇𛄝𛄗𛂱𛃓𛀸𛁻𛂡゙𛂎゙𛁐。,「bee」ということばは、「tree」といんをふむことばです。,bee」および「tree」は、beをfumeとして𛁏𛃺𛀹𛁷が𛀅𛃵𛃈𛁑。,0.41935483870967744
280,encode,ft,「bee」ということばは、「tree」といんをふむことばです。,「bee」ということばは、「tree」といんをふむことばです。,𛂱゙𛀉」𛁺𛀆𛀍𛀻𛁽𛂦、「tree」𛁭𛀈𛄝𛄘𛂲𛃏𛂜𛀹𛁼𛀅𛁾𛃽𛀸𛁷𛀢゙𛁳゙𛀥𛃖𛁐。,0.4704301075268817
281,decode,ft,𛃬𛃻𛂝𛂯𛂣゙𛂆𛂚𛁅𛁞𛂎゙、,よるのひばなのしたで、,むのはばなのはしたで、,0.7272727272727273
281,encode,ft,よるのひばなのしたで、,よるのひばなのしたで、,𛃺𛃼𛂝𛂭𛂲゙𛄞𛂜𛁄𛁡𛁶゙、,0.5950413223140496
282,decode,ft,𛀅𛃔𛃵𛀠𛀞゙っ𛁆ゅ𛀎𛀸𛀱𛂜𛃿𛀧𛁇𛀫𛀆𛁐゙𛂵𛃩𛀊𛀸𛁘！,あめりかがっしゅうこくのれきしくいずへようこそ！,あめりかがっしゅうこくのれきしつきいずほうぞ！,0.8333333333333334
282,encode,ft,あめりかがっしゅうこくのれきしくいずへようこそ！,あめりかがっしゅうこくのれきしくいずへようこそ！,𛀃𛃔𛃰𛀠𛀟゙っ𛁅ゅ𛀌𛀹𛀬𛂚𛄊𛀧𛁈𛀫𛀆𛁾𛀇𛂎𛃩𛀍𛁄ょ𛀋！,0.6057692307692308
283,decode,ft,𛃬𛃹𛂝𛂨𛄝𛀐𛀇𛀞゙𛃆𛁂゙𛃵𛀅𛀇、,よるのはんえいがまざりあい、,むのはんえいかがまざりあい、,0.8571428571428571
283,encode,ft,よるのはんえいがまざりあい、,よるのはんえいがまざりあい、,𛃧𛀊𛂙𛂣𛄞𛀒𛀈𛀟゙𛃗𛁄゙𛃔𛀆𛀇、,0.48979591836734687
284,decode,ft,𛁘𛂛𛀑𛂲𛁲゙𛁼𛀄𛀘𛃼𛀆𛁈𛀻𛁂𛀇𛁲゙、𛀂𛀨𛂦𛁄𛁒゙𛄞𛂙𛀷𛁆𛀣𛄘𛀝𛀓𛃈𛁏。,そのえふでとあかるいしきさいで、あきはしぜんのけしきをかえます。,そのえふでとあらういしきさいで、あきはしぜんのけしかをかえます。,0.90625
284,encode,ft,そのえふでとあかるいしきさいで、あきはしぜんのけしきをかえます。,そのえふでとあかるいしきさいで、あきはしぜんのけしきをかえます。,𛁚𛂝𛀒𛂰𛁳゙𛁷𛀅𛀠𛀱𛃧𛀊𛁄𛀻𛀿𛀉𛁮゙、𛀃𛀤𛂟𛁆𛁈゙𛄞𛂛𛀵𛁇𛀩𛄘𛀗𛀓𛃖�,0.7109375
285,decode,ft,𛀻𛂜𛂱゙𛄞𛂦𛃔𛀇𛄁𛀇𛂰゙𛄞𛁳゙𛁐。,このぶんはめいれいぶんです。,このぶんはめいれいぶんである。,0.9285714285714286
285,encode,ft,このぶんはめいれいぶんです。,このぶんはめいれいぶんです。,𛀹𛂜𛂰゙𛄞𛂡𛃖𛀆𛃵𛀉𛂲゙𛂘𛁽𛁳゙𛀄𛃼。,0.5625
286,decode,ft,𛁅゙𛀺𛂨っ𛀲𛄝𛂙𛃉𛁧,じこはっけんのみち,じこはっけんのみち。,1.0
286,encode,ft,じこはっけんのみち,じこはっけんのみち,𛁉゙𛀹𛂧っ𛀶𛄞𛂜𛃌𛁦。,0.6222222222222221
287,decode,ft,𛂞𛀇𛀶𛀉 𛁉゙ょ𛀍𛁅𛁷゙𛂚、,はいけい じょうしどの、,はいけいじょうしつどのはいけいじょうしつどである。,0.8333333333333334
287,encode,ft,はいけい じょうしどの、,はいけい じょうしどの、,𛂥𛀇𛀢𛀉 𛁆゙ょ𛀌𛁅𛁡゙𛂚、,0.625
288,decode,ft,1. 𛀉𛄞𛁼゙𛂝𛃊𛁑゙𛀻𛀩𛂎𛀻𛀌𛀲𛄝𛁇𛂎𛀆𛃼𛀕𛃚𛂆𛃨𛀍𛀈𛄝𛂞𛂅𛄞𛁯゙𛁑𛀢？,1. いんどのみずききにこうけんしているおもなよういんはなんですか？,いんどのみずきにこうけんしているおもなよういんはなであるか？,0.8235294117647058
288,encode,ft,1. いんどのみずききにこうけんしているおもなよういんはなんですか？,1. いんどのみずききにこうけんしているおもなよういんはなんですか？,𛀉𛄞𛁼゙𛂚𛃌𛁒゙𛀥𛀻𛂇𛀹𛀎𛀶𛄝𛁅𛁰𛀆𛃽𛀖𛃔𛂄𛃬𛀊𛀈𛄞𛂡𛂃𛁽𛀇𛀍𛀢？,0.5891840607210627
289,decode,ft,𛂳゙っ𛁸゙𛃽ー𛄞𛄙𛁃𛀆𛁛𛀎𛁄ょ𛀬𛁑𛃽2𛁩𛂝𛂎𛀈𛀂𛄞𛂺𛀍𛃁𛀎： ,べっどるーむをさいそうしょくする2つのていあんほうほう： ,べっどするねんをさいそうしょくする2つのにいあんほうほう。,0.8275862068965517
289,encode,ft,べっどるーむをさいそうしょくする2つのていあんほうほう： ,べっどるーむをさいそうしょくする2つのていあんほうほう： ,𛂲゙っ𛁽゙𛃻𛀿゙𛄝𛄘𛁄𛀻𛁔𛀉𛁅ょ𛀮𛁏𛃼2𛁪𛂜𛁨𛀆𛀂𛄞𛂺𛀎𛂸𛀍：,0.5172413793103449
290,decode,ft,𛀻𛂘𛂌𛂤𛁁𛀈𛃳𛃧𛀊𛃆𛁠𛂞𛃶𛁃𛀇𛀯𛃸𛀡𛂛𛀎𛁾𛀄𛀉𛁯𛃑𛂝𛃱𛁎𛁺𛀙゙𛀄𛃳𛃆𛁊。,ここにはさいりようまたはりさいくるかのうなあいてむのりすとがあります。,このににはさいりようまではりさいけるかのうなあいとむのりすとがありました。,0.8571428571428571
290,encode,ft,ここにはさいりようまたはりさいくるかのうなあいてむのりすとがあります。,ここにはさいりようまたはりさいくるかのうなあいてむのりすとがあります。,𛀻𛂜𛁭𛂧𛀽𛀉𛃳𛃩𛀍𛃟𛃵𛁒𛀈𛀷𛃰𛀙𛂝𛀌𛂄𛀆𛁴𛀇𛃺𛃗𛂚𛃶𛁎𛁹𛀢゙𛀅𛃸。,0.5812499999999999
291,decode,ft,𛀂𛀇𛀠゙𛀋𛁉𛂅𛄊𛃿𛁠𛀿𛁃𛃞𛀻、,あいがうしなわれたささやき、,あいかがうしんなわれたささやき、,1.0
291,encode,ft,あいがうしなわれたささやき、,あいがうしなわれたささやき、,𛀅𛀉𛀘゙𛀌𛁈𛄞𛄈𛄁𛁟𛀿𛁃𛃡𛀨、,0.663265306122449
292,decode,ft,𛀗𛄀𛂟𛁅゙𛂲゙𛄝𛂜𛂄𛁇𛁹𛀶゙𛁡𛀹𛁹𛂌𛂺𛀺𛃷𛄖𛀗𛄝𛁇゙𛁡𛀞っ𛁠。,かれはじぶんのなしとげたことにほこりをかんじたかった。,かれはじぶんのなしつげたことによりをかんじたかった。,0.8888888888888888
292,encode,ft,かれはじぶんのなしとげたことにほこりをかんじたかった。,かれはじぶんのなしとげたことにほこりをかんじたかった。,𛀻𛄁𛂠𛁇゙𛂱゙𛄞𛂝𛁅𛂃𛁼𛀶゙𛁡𛂈𛂺𛀹𛃾𛄗𛀟𛄝𛁉゙𛁞っ𛁡𛀢𛀆。,0.5413105413105413
293,decode,ft,𛀒𛀇𛀝゙𛂨、𛀒𛀪𛁀𛀇𛁶ぃ𛄞𛀫゙𛂂𛀱ー𛃻𛂄𛀨ょ𛀯𛁮゙𛂟𛁈゙𛃇𛃷𛃈𛁎。,えいがは、えきさいてぃんぐなくーるなきょくではじまります。,えいかは、えきさいてぃんぐなくるなきょくではじまります。,0.9655172413793104
293,encode,ft,えいがは、えきさいてぃんぐなくーるなきょくではじまります。,えいがは、えきさいてぃんぐなくーるなきょくではじまります。,𛀒𛀉𛀠゙𛂞、𛀔𛀨𛁃𛀈𛁶𛀫𛀴゙𛄝𛂅𛀰𛃿𛃼𛂄𛀥ょ𛀮𛁱゙𛂤𛁇゙𛃖𛃺𛀻𛁽𛀢゙𛁲゙𛀣,0.6540600667408232
294,decode,ft,𛀄𛁠𛀑𛁽𛄀𛁡HTML𛀻ー𛁹゙𛂝𛀐𛃰ー𛂣、`title`𛁟𛀭゙𛀟゙𛁮𛀣𛁒𛁩𛂍𛁷𛁈゙𛁽𛄁𛁳𛀇𛂂𛀈𛀹𛁭𛁮゙𛁋。𛁭𛁈゙𛂚`title`𛁞𛀰゙ `</,あたえられたHTMLこーどのえらーは、`title`たぐがてきせつにとじられていないことです。とじの`title`たぐ `</,あたえられたHTML𛀸゙𛁼゙𛂜𛀖𛃯𛂥、`title`𛁞𛀫゙𛀟゙𛁴𛀧𛁓𛁪𛂉𛁬𛁆゙𛁺𛄁𛁲𛀆𛂅𛀈𛀹𛁭𛁵゙𛁊。�,0.30158730158730157
294,encode,ft,あたえられたHTMLこーどのえらーは、`title`たぐがてきせつにとじられていないことです。とじの`title`たぐ `</,あたえられたHTMLこーどのえらーは、`title`たぐがてきせつにとじられていないことです。とじの`title`たぐ `</,𛀃𛁠𛀒𛃭𛄁𛁡HTML𛀼゙𛀽𛁽𛂚𛀐𛃾𛃸𛀻𛀎𛁺゙𛂜𛀑𛃾𛃼𛀆𛀵𛁽𛂥、`title`𛁞𛀰゙𛀝゙𛁳�,0.27177700348432055
295,decode,ft,𛀔𛄝𛃰𛀇𛄞𛀡゙𛀱𛁉ゅ𛀎𛂚𛁞𛀇𛁺𛀌：𛁥ゃ𛄝𛁑𛁺𛀝𛁠゙𛀈,おんらいんがくしゅうのたいとう：ちゃんすとかだい,おんらいんがくしゅうのたいとう:ちゃむすとかだい。,0.9166666666666666
295,encode,ft,おんらいんがくしゅうのたいとう：ちゃんすとかだい,おんらいんがくしゅうのたいとう：ちゃんすとかだい,𛀔𛄝𛃵𛀈𛄞𛀟゙𛀯𛁉ゅ𛀎𛂜𛁡𛀆𛁭𛀊：𛁣ゃん𛁍𛁸𛀚𛁠゙𛀇。,0.6
296,decode,ft,list = [2、5、8、10、20、15]     // 𛁌𛀊𛁆゙𛂙𛃴𛁐𛁻𛀅𛁆ょ𛀧𛀙𛁑𛃸,list = [2、5、8、10、20、15]     // すうじのりすとをしょきかする,リスト = [2、5、8、10、20、15]     // 𛁍𛀋𛁉゙𛂜𛃵𛁏𛁽𛄘𛁇ょ𛀫𛀚𛁎𛃽,0.6222222222222222
296,encode,ft,list = [2、5、8、10、20、15]     // すうじのりすとをしょきかする,list = [2、5、8、10、20、15]     // すうじのりすとをしょきかする,𛁐𛀻゙𛂝𛃶𛁍𛁽𛄗𛁇ょ𛀤𛀘𛁊𛃸,0.22564102564102564
297,decode,ft,𛃦𛀋𛂘𛀍𛂀𛀒𛀆𛀹𛀯𛂜𛁱゙𛄝𛄋𛂢゙𛄝𛀸゙𛀊𛂈𛀈っ𛁨𛁑𛃸𛁕𛀇𛀣𛂩ょ𛀍𛀳゙𛄝𛂣𛀉𛀠𛂙𛁽𛀍𛃴𛁴゙𛁋。,ゆうこうなえいこくのでんわばんごうにいっちするせいきひょうげんはいかのとうりです。,ようこうなえいこくのでんばんごうにいちするせいきひょうげんはいかのとうりである。,0.9024390243902439
297,encode,ft,ゆうこうなえいこくのでんわばんごうにいっちするせいきひょうげんはいかのとうりです。,ゆうこうなえいこくのでんわばんごうにいっちするせいきひょうげんはいかのとうりです。,𛃨𛀊𛀻𛀌𛂁𛀒𛀆𛀹𛀭𛂝𛁳゙𛄞𛄉𛂠゙𛄞𛀸゙𛀋𛂈𛀇っ𛁡𛀤𛁑𛃺𛁕𛀇𛀩𛂫ょ𛀎𛀷゙𛄞�,0.4804138950480414
298,decode,ft,𛀃𛁞𛃯𛁉𛀉𛁗𛂲𛁻𛀌ぇ𛀄𛂤゙ー𛁄゙ょ𛄝𛂣、𛃪𛃷𛀄𛁞𛃯𛁆𛀇OS𛁸𛂦ー𛁭゙𛀍ぇ𛀃𛄙𛁂𛂻゚ー𛁻𛁇𛁯𛀉𛃅𛁌。,あたらしいそふとうぇあばーじょんは、よりあたらしいOSとはーどうぇあをさぽーとしています。,あたらしいそふとうぇあばはじょんは、よりあたらしいOSとはどとうぇがあさぼていします。,0.8666666666666667
298,encode,ft,あたらしいそふとうぇあばーじょんは、よりあたらしいOSとはーどうぇあをさぽーとしています。,あたらしいそふとうぇあばーじょんは、よりあたらしいOSとはーどうぇあをさぽーとしています。,𛀃𛁠𛃯𛁿𛀈𛁽𛂲𛁸𛀌ぇ𛀅𛂟゙𛀾゙ゃ𛄞𛂡、𛃢𛃱𛀄𛁡𛃭𛁿𛀉OS𛁺𛂥ー𛁻゙𛀍ぇ𛀆𛄗𛀼𛂾゚,0.4666666666666667
299,decode,ft,1.「𛂰𛀬𛁩𛂝𛀦𛁑゙𛂄：𛀏𛀈𛁚゙𛀯𛁑𛃸𛃣𛀌𛁄゙ょ𛀌𛂙𛄝𛂙𛀚゙𛁡𛃶」,1.「ふくつのきずな：えいぞくするゆうじょうのものがたり」,ふくつのかずな:えいぞくするゆうじょうのんがたり。,0.7241379310344828
299,encode,ft,1.「ふくつのきずな：えいぞくするゆうじょうのものがたり」,1.「ふくつのきずな：えいぞくするゆうじょうのものがたり」,𛂱𛀰𛁭𛂜𛀦𛁇゙𛄞：𛀒𛀆𛁟゙𛀯𛁌𛃻𛃫𛀊𛁉゙ょ𛀋𛂝𛃚𛂘゙𛁽𛃵」,0.5503448275862068
0,decode,base,𛀽𛄝𛁺゙𛀇っ𛁣𛄗𛁩𛀰𛃽𛁶𛁄゙ゅ𛄞𛂞𛀆𛀘𛂚𛁹𛀖𛃵𛁮゙𛁍：,さんどいっちをつくるてじゅんはいかのとおりです：,"To convert the given character string into Hiragana, I'll need to first understand that the input appears to be a combination of Chinese characters (Hanzi) and other symbols. However, without a clear understanding of which specific Hanzi characters are intended, it's challenging to provide an accurate Hiragana conversion.

If you could provide more context or clarify which Hanzi characters are meant, I'd be able to assist with the conversion. Alternatively, if you have a specific set of Hanzi characters in mind, please share them, and I can convert those into Hiragana.",0.0
